,workerid,proliferate.condition,object,response,rt,slide_number_in_experiment,utterance,catch_trials,subject_information.age,subject_information.asses,schoolLanguage,subject_information.comments,country,subject_information.dialectOne,subject_information.dialectTwo,subject_information.education,subject_information.enjoyment,subject_information.fairprice,firstLanguage,subject_information.gender,subject_information.liveInYugo,otherLanguage,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error,status
96,139,condition1,purple_screwdriver,"
šfatciger",11458,98,screwdriver,[],21,Yes,slovenski,,SI,ekavica,kajkavski,2,2,DA,slovenski i hrvatski,Female,preAge8,"engleski, njemački, hrvatski",Ne,Chrome,Windows,768,1366,18.4225,,simk
97,139,condition1,orange_sock,"
čarapa",7726,99,sock,[],21,Yes,slovenski,,SI,ekavica,kajkavski,2,2,DA,slovenski i hrvatski,Female,preAge8,"engleski, njemački, hrvatski",Ne,Chrome,Windows,768,1366,18.4225,,simk
98,139,condition1,orange_calendar,"
kalendar",3659,100,calendar,[],21,Yes,slovenski,,SI,ekavica,kajkavski,2,2,DA,slovenski i hrvatski,Female,preAge8,"engleski, njemački, hrvatski",Ne,Chrome,Windows,768,1366,18.4225,,simk
99,139,condition1,yellow_binder,"
mapa",5387,101,binder,[],21,Yes,slovenski,,SI,ekavica,kajkavski,2,2,DA,slovenski i hrvatski,Female,preAge8,"engleski, njemački, hrvatski",Ne,Chrome,Windows,768,1366,18.4225,,simk
100,139,condition1,red_dustpan,"
smetišnica",16029,102,dustpan,[],21,Yes,slovenski,,SI,ekavica,kajkavski,2,2,DA,slovenski i hrvatski,Female,preAge8,"engleski, njemački, hrvatski",Ne,Chrome,Windows,768,1366,18.4225,,simk
101,139,condition1,blue_chair,"
sto",10002,103,chair,[],21,Yes,slovenski,,SI,ekavica,kajkavski,2,2,DA,slovenski i hrvatski,Female,preAge8,"engleski, njemački, hrvatski",Ne,Chrome,Windows,768,1366,18.4225,,simk
102,139,condition1,black_plate,"
tanjir",8557,104,plate,[],21,Yes,slovenski,,SI,ekavica,kajkavski,2,2,DA,slovenski i hrvatski,Female,preAge8,"engleski, njemački, hrvatski",Ne,Chrome,Windows,768,1366,18.4225,,simk
103,139,condition1,blue_pencil,"
olovka",7369,105,pencil,[],21,Yes,slovenski,,SI,ekavica,kajkavski,2,2,DA,slovenski i hrvatski,Female,preAge8,"engleski, njemački, hrvatski",Ne,Chrome,Windows,768,1366,18.4225,,simk
104,139,condition1,blue_lamp,"
svijetlo",11547,106,lamp,[],21,Yes,slovenski,,SI,ekavica,kajkavski,2,2,DA,slovenski i hrvatski,Female,preAge8,"engleski, njemački, hrvatski",Ne,Chrome,Windows,768,1366,18.4225,,simk
105,143,condition1,orange_shield,samobran,21271,2,shield,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
106,143,condition1,orange_calendar,kalender,8595,3,calendar,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
107,143,condition1,yellow_magnifyingglass,lupa,7337,4,magnifyingglass,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
108,143,condition1,blue_rug,tepih,20579,5,rug,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
109,143,condition1,blue_yarn,vuna,4197,6,yarn,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
110,143,condition1,black_glove,ruka,17405,7,glove,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
111,143,condition1,red_ruler,ravnilo,39079,8,ruler,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
112,143,condition1,orange_bonbon,bonbon,32234,9,bonbon,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
113,143,condition1,orange_truck,kamion,11715,10,truck,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
114,143,condition1,black_tie,kravat,9266,11,tie,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
115,143,condition1,orange_ribbon,mašna,11909,12,ribbon,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
116,143,condition1,black_luggage,kofer,16591,13,luggage,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
117,143,condition1,green_bench,stolec,30135,14,bench,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
118,143,condition1,green_screwdriver,izvijac,32792,15,screwdriver,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
119,143,condition1,white_mask,maska,7997,16,mask,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
120,143,condition1,yellow_shoe,papuča,10212,17,shoe,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
121,143,condition1,green_remote,pilot,6653,18,remote,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
122,143,condition1,red_billiardball,krugla,5806,19,billiardball,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
123,143,condition1,blue_ornament,bozicna krugla,8647,20,ornament,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
124,143,condition1,purple_purse,torba,9627,21,purse,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
125,143,condition1,white_calculator,kalkulator,11772,22,calculator,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
126,143,condition1,yellow_candle,sviječa,5467,23,candle,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
127,143,condition1,red_binder,mapa,3239,24,binder,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
128,143,condition1,green_lipstick,šminka,3886,25,lipstick,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
129,143,condition1,black_drum,bobnič,7341,26,drum,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
130,143,condition1,blue_dustpan,lopata,4517,27,dustpan,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
131,143,condition1,orange_bowl,skleda,21979,28,bowl,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
132,143,condition1,blue_coathanger,obješalo,6484,29,coathanger,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
133,143,condition1,orange_boot,papuča,7497,30,boot,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
134,143,condition1,red_phone,telefon,12201,31,phone,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
135,143,condition1,blue_fence,ograd,8482,32,fence,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
136,143,condition1,orange_dresser,omar,16216,33,dresser,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
137,143,condition1,green_shovel,lopata,3524,34,shovel,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
138,143,condition1,black_hammer,hamer,3257,35,hammer,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
139,143,condition1,yellow_clock,vekar,5244,36,clock,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
140,143,condition1,yellow_scarf,šali,42372,37,scarf,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
141,143,condition1,black_tent,šotor,4940,38,tent,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
142,143,condition1,white_cap,kapa,3487,39,cap,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
143,143,condition1,red_belt,pojas,15123,40,belt,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
144,143,condition1,red_iron,pegla,20378,41,iron,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
145,143,condition1,purple_camera,kamera,3346,42,camera,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
146,143,condition1,purple_sock,čarape,16571,43,sock,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
147,143,condition1,yellow_comb,češalj,30541,44,comb,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
148,143,condition1,white_present,darilo,3805,45,present,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
149,143,condition1,white_table,stol,5758,46,table,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
150,143,condition1,green_duck,raca,6429,47,duck,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
151,143,condition1,blue_sword,sablja,6845,48,sword,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
152,143,condition1,blue_armchair,stolec,5328,49,armchair,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
153,143,condition1,blue_chair,stolica,7186,50,chair,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
154,143,condition1,red_guitar,kitara,3325,51,guitar,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
155,143,condition1,blue_book,kniga,3997,52,book,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
156,143,condition1,blue_mug,šalica,12124,53,mug,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
157,143,condition1,black_box,kutja,7096,54,box,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
158,143,condition1,orange_fish,riba,3195,55,fish,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
159,143,condition1,white_fryingpan,tava,11195,56,fryingpan,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
160,143,condition1,white_door,duri,3923,57,door,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
161,143,condition1,orange_vase,vaza,3528,58,vase,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
162,143,condition1,blue_butterfly,leptir,9924,59,butterfly,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
163,143,condition1,purple_microscope,mikroskop,9738,60,microscope,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
164,143,condition1,blue_key,ključ,10620,61,key,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
165,143,condition1,orange_die,kocka,3237,62,die,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
166,143,condition1,white_bucket,kanta,8405,63,bucket,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
167,143,condition1,blue_dress,suknja,11592,64,dress,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
168,143,condition1,red_bed,krevet,8164,65,bed,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
169,143,condition1,yellow_notebook,biljeznica,17368,66,notebook,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
170,143,condition1,yellow_wallet,novčanik,11197,67,wallet,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
171,143,condition1,orange_slipper,papuča,12160,68,slipper,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
172,143,condition1,black_knife,nožac,27316,69,knife,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
173,143,condition1,green_piano,klavir,7994,70,piano,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
174,143,condition1,orange_robot,robot,3248,71,robot,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
175,143,condition1,green_rope,užec,21098,72,rope,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
176,143,condition1,yellow_crown,krona,4777,73,crown,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
177,143,condition1,green_binoculars,dalekozor,26181,74,binoculars,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
178,143,condition1,green_necklace,ogrlica,12016,75,necklace,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
179,143,condition1,red_pencil,pisalo,7446,76,pencil,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
180,143,condition1,purple_fork,vilica,10733,77,fork,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
181,143,condition1,purple_lock,lokot,23308,78,lock,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
182,143,condition1,yellow_ring,prsten,11103,79,ring,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
183,143,condition1,green_tv,televizija,7440,80,tv,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
184,143,condition1,white_bracelet,narukvica,16034,81,bracelet,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
185,143,condition1,green_plate,tanjor,10899,82,plate,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
186,143,condition1,blue_shirt,košulja,13553,83,shirt,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
187,143,condition1,white_flower,ruža,20072,84,flower,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
188,143,condition1,white_cushion,jastuk,14440,85,cushion,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
189,143,condition1,orange_helicopter,helikopter,9606,86,helicopter,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
190,143,condition1,orange_shell,školka,19708,87,shell,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
191,143,condition1,orange_cake,torta,9087,88,cake,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
192,143,condition1,white_bike,bicikl,28366,89,bike,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
193,143,condition1,purple_sponge,spužva,34877,90,sponge,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
194,143,condition1,green_whistle,žviga,39304,91,whistle,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
195,143,condition1,black_airplane,zrakoplov,12030,92,airplane,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
196,143,condition1,white_frame,rupa,15622,93,frame,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
197,143,condition1,white_lamp,lampa,3473,94,lamp,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
198,143,condition1,orange_spoon,žlica,11447,95,spoon,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
199,143,condition1,yellow_napkin,ubrus,17375,96,napkin,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
200,143,condition1,red_stapler,sponkač,7237,97,stapler,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
201,143,condition1,green_umbrella,kišobran,6102,98,umbrella,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
202,143,condition1,black_basket,košara,26348,99,basket,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
203,143,condition1,orange_radio,radio,3359,100,radio,[],20,Yes,slovenski,,SI,ekavica,kajkavski,0,2,ja,slovenski,Male,visited,engleski nemski i hrvatski,ne,Chrome,Linux,915,412,24.90275,,simk
